gene	SRR5575407	SRR5575408	SRR5575409	SRR5575410	SRR5575413	SRR5575598	SRR5575599	SRR5575605	SRR5575606	SRR7716235	SRR7716244	SRR7716245	SRR7716246	SRR7716247
SRR5575407_k141_103702_1	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103703_1	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103706_1	28.0	0.0	7.0	32.0	2.0	5.0	2.0	11.0	2.0	0.0	16.0	0.0	7.0	0.0
SRR5575407_k141_103706_2	13.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	3.0	0.0
SRR5575407_k141_103710_1	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103713_1	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103714_1	29.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	30.0	8.0	0.0
SRR5575407_k141_103714_2	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103718_1	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103718_2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SRR5575407_k141_10371_2	73.0	15.0	5.0	31.0	0.0	4.0	11.0	10.0	6.0	0.0	0.0	2.0	42.0	23.0
SRR5575407_k141_10371_3	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103721_2	9.0	0.0	0.0	2.0	0.0	6.0	5.0	2.0	0.0	4.0	12.0	21.0	6.0	0.0
SRR5575407_k141_103722_1	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103727_1	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103727_2	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103728_1	2941.0	0.0	853.0	906.0	17.0	1131.0	294.0	380.0	28.0	1930.0	542.0	0.0	1891.0	1542.0
SRR5575407_k141_103732_2	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103732_4	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103733_10	206.0	0.0	101.0	275.0	11.0	59.0	27.0	98.0	2.0	8.0	214.0	2.0	0.0	57.0
SRR5575407_k141_103733_11	227.0	0.0	121.0	272.0	25.0	87.0	23.0	99.0	0.0	20.0	222.0	0.0	3.0	73.0
SRR5575407_k141_103733_12	201.0	0.0	83.0	246.0	3.0	64.0	17.0	94.0	4.0	9.0	226.0	0.0	0.0	62.0
SRR5575407_k141_103733_13	238.0	0.0	86.0	272.0	8.0	73.0	28.0	122.0	0.0	23.0	278.0	0.0	0.0	71.0
SRR5575407_k141_103733_15	25.0	0.0	2.0	6.0	0.0	7.0	0.0	10.0	0.0	6.0	19.0	0.0	0.0	9.0
SRR5575407_k141_103733_16	224.0	0.0	133.0	350.0	8.0	81.0	17.0	96.0	0.0	24.0	297.0	0.0	0.0	77.0
SRR5575407_k141_103733_2	105.0	0.0	46.0	100.0	7.0	40.0	9.0	27.0	0.0	3.0	128.0	2.0	0.0	35.0
SRR5575407_k141_103733_3	66.0	0.0	45.0	79.0	6.0	15.0	11.0	32.0	0.0	10.0	95.0	0.0	0.0	22.0
SRR5575407_k141_103733_4	109.0	0.0	83.0	146.0	8.0	41.0	7.0	40.0	2.0	16.0	172.0	0.0	0.0	49.0
SRR5575407_k141_103733_5	191.0	0.0	100.0	234.0	7.0	73.0	28.0	99.0	0.0	15.0	210.0	0.0	6.0	65.0
SRR5575407_k141_103733_6	831.0	0.0	398.0	1074.0	51.0	238.0	68.0	322.0	3.0	85.0	989.0	0.0	15.0	269.0
SRR5575407_k141_103733_8	213.0	0.0	99.0	313.0	9.0	71.0	9.0	66.0	0.0	16.0	248.0	0.0	0.0	85.0
SRR5575407_k141_103733_9	253.0	0.0	151.0	338.0	14.0	107.0	15.0	100.0	0.0	11.0	291.0	3.0	0.0	99.0
SRR5575407_k141_103734_1	19.0	50.0	5.0	7.0	0.0	184.0	33.0	10.0	4.0	371.0	224.0	5.0	139.0	354.0
SRR5575407_k141_103738_1	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103740_1	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103746_1	15.0	41.0	22.0	0.0	0.0	58.0	0.0	2.0	2.0	32.0	0.0	35.0	2.0	109.0
SRR5575407_k141_103746_2	6.0	39.0	26.0	10.0	0.0	46.0	6.0	6.0	3.0	27.0	0.0	32.0	0.0	197.0
SRR5575407_k141_10374_3	69.0	0.0	230.0	73.0	0.0	57.0	0.0	22.0	22.0	357.0	347.0	4.0	100.0	171.0
SRR5575407_k141_103750_2	5.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0	29.0	0.0	8.0	6.0
SRR5575407_k141_103757_1	12.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	2.0	2.0
SRR5575407_k141_103758_1	16.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103760_1	47.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	2.0	5.0
SRR5575407_k141_103760_5	83.0	0.0	39.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103760_6	226.0	0.0	185.0	3.0	0.0	0.0	0.0	45.0	26.0	0.0	0.0	0.0	30.0	0.0
SRR5575407_k141_103764_1	44.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103764_2	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103768_2	43.0	0.0	535.0	0.0	0.0	0.0	0.0	19.0	66.0	0.0	21.0	0.0	104.0	2.0
SRR5575407_k141_103768_3	32.0	0.0	405.0	3.0	0.0	0.0	0.0	15.0	52.0	0.0	15.0	0.0	92.0	0.0
SRR5575407_k141_103768_4	34.0	0.0	489.0	7.0	0.0	0.0	6.0	29.0	89.0	0.0	16.0	0.0	98.0	0.0
SRR5575407_k141_103768_5	61.0	0.0	772.0	5.0	0.0	0.0	0.0	29.0	110.0	0.0	35.0	0.0	152.0	0.0
SRR5575407_k141_103768_6	23.0	0.0	250.0	0.0	0.0	0.0	0.0	12.0	48.0	0.0	6.0	0.0	39.0	0.0
SRR5575407_k141_103774_1	8.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SRR5575407_k141_103774_2	15.0	0.0	5.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRR5575407_k141_103775_10	75.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	161.0	0.0	0.0	10.0
SRR5575407_k141_103775_2	27.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	66.0	0.0	0.0	0.0
SRR5575407_k141_103775_3	18.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	60.0	0.0	0.0	4.0
SRR5575407_k141_103775_4	34.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	109.0	0.0	0.0	6.0
SRR5575407_k141_103775_6	53.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	122.0	0.0	0.0	0.0
SRR5575407_k141_103775_7	30.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	92.0	0.0	0.0	0.0
SRR5575407_k141_103775_9	18.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	33.0	0.0	0.0	4.0
SRR5575407_k141_103776_2	38.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
SRR5575407_k141_103776_3	21.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0
SRR5575407_k141_103776_4	65.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0
SRR5575407_k141_103776_5	51.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0
SRR5575407_k141_103780_1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103783_1	34.0	0.0	17.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	23.0	5.0	0.0
SRR5575407_k141_103783_2	25.0	0.0	9.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	22.0	10.0	0.0
SRR5575407_k141_103784_1	15.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_103784_2	46.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0
SRR5575407_k141_103785_1	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103785_2	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103786_2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
SRR5575407_k141_103787_1	15.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0	7.0	40.0	0.0	0.0
SRR5575407_k141_103787_2	7.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	2.0	14.0	0.0	0.0
SRR5575407_k141_10378_1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10378_2	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0
SRR5575407_k141_1037_2	60.0	39.0	5.0	9.0	0.0	161.0	30.0	3.0	10.0	228.0	285.0	8.0	151.0	215.0
SRR5575407_k141_103801_2	15.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0
SRR5575407_k141_103805_1	23.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103805_2	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103808_1	33.0	0.0	7.0	11.0	0.0	7.0	0.0	3.0	0.0	0.0	7.0	22.0	15.0	4.0
SRR5575407_k141_103808_2	14.0	0.0	2.0	5.0	0.0	10.0	0.0	2.0	0.0	0.0	5.0	12.0	7.0	0.0
SRR5575407_k141_10380_1	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
SRR5575407_k141_103812_1	346.0	0.0	47.0	22.0	8.0	13.0	36.0	26.0	2.0	30.0	32.0	0.0	47.0	40.0
SRR5575407_k141_103813_1	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103814_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103814_2	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103815_1	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103815_2	6.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	7.0	0.0	2.0	3.0
SRR5575407_k141_103817_1	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103817_2	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10381_1	94.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SRR5575407_k141_10381_2	186.0	18.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10381_3	100.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10381_5	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103820_1	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103820_2	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_103822_1	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103822_2	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103822_3	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103823_1	16.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	28.0	0.0	2.0	4.0	0.0
SRR5575407_k141_103825_1	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103826_1	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	2.0
SRR5575407_k141_103827_1	47.0	7.0	4.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	4.0	7.0	5.0	10.0
SRR5575407_k141_103829_1	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_103829_2	6.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103831_1	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0
SRR5575407_k141_103833_2	29.0	0.0	4.0	25.0	0.0	12.0	0.0	15.0	0.0	0.0	29.0	0.0	14.0	0.0
SRR5575407_k141_103833_3	56.0	0.0	2.0	39.0	0.0	17.0	0.0	11.0	0.0	0.0	43.0	2.0	7.0	0.0
SRR5575407_k141_103833_4	58.0	0.0	6.0	37.0	0.0	14.0	0.0	10.0	2.0	0.0	38.0	2.0	14.0	0.0
SRR5575407_k141_103833_5	37.0	0.0	11.0	18.0	6.0	6.0	0.0	10.0	0.0	0.0	55.0	0.0	10.0	0.0
SRR5575407_k141_103833_6	17.0	0.0	6.0	9.0	0.0	4.0	0.0	3.0	0.0	0.0	21.0	0.0	2.0	0.0
SRR5575407_k141_103834_1	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103835_1	14.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0
SRR5575407_k141_103835_2	9.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0
SRR5575407_k141_103835_3	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0
SRR5575407_k141_103837_1	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103837_2	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0
SRR5575407_k141_103839_1	11.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103839_2	30.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103839_3	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10383_1	3.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	60.0	13.0	32.0	7.0	39.0
SRR5575407_k141_103840_1	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_103840_2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
SRR5575407_k141_103841_2	97.0	26.0	5.0	24.0	3.0	0.0	60.0	29.0	5.0	0.0	27.0	0.0	48.0	315.0
SRR5575407_k141_103845_1	97.0	183.0	356.0	0.0	0.0	0.0	208.0	66.0	60.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_103845_10	52.0	56.0	101.0	0.0	0.0	0.0	0.0	15.0	15.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_11	88.0	100.0	193.0	0.0	0.0	0.0	142.0	25.0	18.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_12	49.0	70.0	120.0	0.0	0.0	0.0	0.0	27.0	11.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_13	185.0	193.0	325.0	0.0	0.0	0.0	3.0	90.0	46.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_14	65.0	45.0	116.0	0.0	0.0	0.0	62.0	24.0	15.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_15	97.0	101.0	246.0	0.0	0.0	3.0	116.0	60.0	27.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_17	51.0	50.0	63.0	0.0	0.0	0.0	65.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_18	86.0	128.0	263.0	0.0	0.0	0.0	185.0	33.0	26.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_19	41.0	61.0	135.0	0.0	0.0	0.0	64.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_2	79.0	92.0	219.0	0.0	0.0	0.0	127.0	28.0	31.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_20	8.0	15.0	46.0	0.0	0.0	0.0	21.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_21	36.0	54.0	143.0	0.0	0.0	0.0	59.0	15.0	26.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_22	91.0	127.0	251.0	0.0	0.0	0.0	157.0	55.0	21.0	2.0	0.0	0.0	2.0	0.0
SRR5575407_k141_103845_23	118.0	175.0	289.0	0.0	0.0	0.0	0.0	54.0	45.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_24	26.0	33.0	68.0	0.0	0.0	0.0	45.0	12.0	16.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_25	39.0	45.0	105.0	0.0	0.0	0.0	55.0	20.0	19.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_103845_26	24.0	26.0	103.0	0.0	0.0	0.0	54.0	18.0	11.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_27	58.0	9.0	6.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_29	38.0	23.0	67.0	0.0	0.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_3	55.0	64.0	124.0	0.0	0.0	0.0	90.0	28.0	8.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_30	66.0	92.0	172.0	0.0	0.0	0.0	76.0	28.0	27.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_31	46.0	53.0	87.0	0.0	2.0	0.0	45.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_32	26.0	35.0	49.0	0.0	0.0	0.0	26.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_34	74.0	82.0	192.0	0.0	0.0	2.0	95.0	38.0	20.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_36	51.0	61.0	176.0	0.0	0.0	0.0	50.0	37.0	14.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_37	40.0	36.0	109.0	0.0	0.0	0.0	27.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_38	45.0	37.0	106.0	0.0	0.0	0.0	35.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_39	35.0	28.0	92.0	0.0	0.0	0.0	30.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_4	52.0	58.0	168.0	0.0	0.0	0.0	87.0	36.0	11.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_40	4.0	20.0	47.0	0.0	0.0	0.0	24.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_41	122.0	146.0	389.0	0.0	0.0	0.0	207.0	71.0	33.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_42	53.0	75.0	166.0	0.0	0.0	0.0	0.0	43.0	7.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_43	56.0	75.0	147.0	0.0	0.0	0.0	63.0	43.0	14.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_5	116.0	110.0	231.0	0.0	0.0	0.0	108.0	37.0	30.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_6	59.0	61.0	143.0	0.0	0.0	0.0	90.0	35.0	16.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_7	48.0	56.0	150.0	0.0	0.0	0.0	88.0	26.0	13.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_8	100.0	94.0	179.0	0.0	2.0	0.0	76.0	18.0	16.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103845_9	230.0	243.0	681.0	0.0	0.0	0.0	0.0	124.0	54.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103849_1	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103851_1	17.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0
SRR5575407_k141_103851_2	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_103851_3	30.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
SRR5575407_k141_103851_4	55.0	0.0	5.0	7.0	0.0	3.0	0.0	3.0	7.0	0.0	6.0	0.0	7.0	2.0
SRR5575407_k141_103851_5	29.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
SRR5575407_k141_103851_6	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
SRR5575407_k141_103851_7	23.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	3.0	3.0	2.0
SRR5575407_k141_103851_8	84.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	5.0	0.0	2.0	2.0	11.0	0.0
SRR5575407_k141_103855_2	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103859_1	9.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	3.0	6.0	0.0
SRR5575407_k141_103861_1	23.0	0.0	30.0	13.0	4.0	7.0	2.0	22.0	78.0	0.0	0.0	121.0	7.0	0.0
SRR5575407_k141_103863_1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103863_2	24.0	0.0	11.0	7.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	4.0	0.0
SRR5575407_k141_103868_1	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103868_2	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103868_3	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
SRR5575407_k141_103868_4	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103869_1	19.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103870_1	22.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0
SRR5575407_k141_103871_1	13.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SRR5575407_k141_103872_1	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103872_2	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_103874_10	90.0	6.0	5.0	2.0	3.0	3.0	33.0	14.0	76.0	0.0	35.0	4.0	79.0	84.0
SRR5575407_k141_103874_11	87.0	0.0	12.0	3.0	6.0	0.0	31.0	34.0	55.0	0.0	42.0	4.0	85.0	87.0
SRR5575407_k141_103874_12	59.0	0.0	14.0	0.0	2.0	4.0	21.0	24.0	75.0	0.0	25.0	2.0	74.0	58.0
SRR5575407_k141_103874_13	21.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0	9.0	0.0	14.0	0.0	11.0	19.0
SRR5575407_k141_103874_14	88.0	0.0	13.0	3.0	2.0	4.0	32.0	10.0	50.0	0.0	27.0	0.0	83.0	57.0
SRR5575407_k141_103874_15	60.0	0.0	9.0	0.0	2.0	0.0	12.0	6.0	33.0	0.0	25.0	0.0	44.0	33.0
SRR5575407_k141_103874_16	52.0	0.0	10.0	0.0	0.0	2.0	11.0	10.0	28.0	0.0	25.0	0.0	31.0	47.0
SRR5575407_k141_103874_17	7.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	7.0	0.0	7.0	11.0
